http://snomed.info/sct#308438006	http://snomed.info/sct#308438006	205991
http://snomed.info/sct#394871007	http://snomed.info/sct#394871007	234963
http://snomed.info/sct#394872000	http://snomed.info/sct#394872000	234964
http://snomed.info/sct#394873005	http://snomed.info/sct#394873005	234965
http://snomed.info/sct#401159003	http://snomed.info/sct#401159003	240068
http://snomed.info/sct#413173009	http://snomed.info/sct#413173009	250288
http://snomed.info/sct#446172000	http://snomed.info/sct#446172000	278682
http://snomed.info/sct#449868002	http://snomed.info/sct#449868002	282319
http://snomed.info/sct#203191000000107	http://snomed.info/sct#203191000000107	341356
http://snomed.info/sct#428041000124106	http://snomed.info/sct#428041000124106	347299
http://snomed.info/sct#836001000000109	http://snomed.info/sct#836001000000109	356527
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#42356411000001102	3144463
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#1111000001108	333162
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#1111000001108	768214
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#7011000001102	334903
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#7011000001102	882576
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#40911000001106	337198
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#40911000001106	869678
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#71711000001100	337873
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#71711000001100	883428
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#140611000001107	339733
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#140611000001107	777964
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#185011000001103	340425
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#185011000001103	795952
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#263411000001108	342966
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#263411000001108	826986
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#282211000001100	343295
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#282211000001100	835817
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#568311000001100	349778
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#568311000001100	875249
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#852311000001105	357619
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#852311000001105	888013
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#923011000001105	360843
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#923011000001105	890755
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#3753611000001104	392612
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#3753611000001104	868494
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#5385411000001101	406565
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#5385411000001101	874016
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#5497311000001109	407420
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#5497311000001109	874439
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#5557111000001105	408001
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#5557111000001105	874691
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#9559611000001100	448516
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#9559611000001100	891875
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#9756711000001103	451482
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#9756711000001103	892543
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#10300411000001101	456125
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#10300411000001101	765477
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#10687111000001101	459825
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#10687111000001101	766692
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#10820111000001101	461267
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#10820111000001101	767128
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#11014211000001100	463286
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#11014211000001100	767807
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#11409811000001106	467304
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#11409811000001106	769394
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#11552711000001109	468725
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#11552711000001109	769865
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#13413811000001102	490732
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#13413811000001102	775511
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#13766811000001101	494115
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#13766811000001101	776847
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#13926311000001106	495611
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#13926311000001106	777452
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#14125511000001108	497523
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#14125511000001108	778269
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#14335611000001102	499568
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#14335611000001102	779207
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#15057211000001101	506475
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#15057211000001101	782272
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#16064411000001102	516422
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#16064411000001102	786068
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#16513311000001105	521104
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#16513311000001105	787934
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#17947911000001100	534572
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#17947911000001100	793792
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#18494511000001102	539542
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#18494511000001102	795932
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#19511111000001101	549015
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#19511111000001101	799970
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#19967311000001103	552860
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#19967311000001103	801424
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#21304911000001105	565365
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#21304911000001105	806338
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#21824911000001101	570077
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#21824911000001101	808179
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#30066911000001108	646388
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#30066911000001108	844001
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#32557811000001102	669685
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#32557811000001102	855604
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#35247411000001106	694168
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#35247411000001106	866109
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#37124811000001103	711178
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#37590411000001106	2747828
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#37673411000001101	2830679
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#38868711000001107	2671679
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#39205111000001107	2748456
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#39968411000001107	2972546
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#40817011000001109	3061657
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#41731311000001103	3198677
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#43582711000001105	3233806
http://snomed.info/sct#42356411000001102	http://snomed.info/sct#44123411000001107	3305203
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#42356611000001104	3144867
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#40511000001104	337190
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#40511000001104	869543
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#147611000001106	339903
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#147611000001106	781043
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#251411000001100	342866
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#251411000001100	821308
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#349911000001102	345496
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#349911000001102	865320
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#372711000001109	346261
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#372711000001109	868407
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#412411000001102	347052
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#412411000001102	869787
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#414711000001103	347130
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#414711000001103	869856
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#789711000001109	354064
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#789711000001109	885832
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#919311000001103	360689
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#919311000001103	890594
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#935511000001100	361606
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#935511000001100	891234
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#3753811000001100	392614
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#3753811000001100	868495
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#9377411000001108	445377
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#9377411000001108	891284
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#9559811000001101	448520
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#9559811000001101	891876
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#10299911000001106	456120
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#10299911000001106	765475
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#11013911000001107	463283
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#11013911000001107	767806
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#13414611000001103	490738
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#13414611000001103	775514
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#15112911000001107	506968
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#15112911000001107	782505
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#17948011000001103	534573
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#17948011000001103	793793
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#19511411000001106	549018
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#19511411000001106	799971
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#21825211000001106	570080
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#21825211000001106	808181
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#23639311000001100	586576
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#23639311000001100	814999
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#30067011000001107	646389
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#30067011000001107	844002
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#32558611000001102	669693
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#32558611000001102	855607
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#32807211000001105	671940
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#32807211000001105	856573
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#37125011000001108	711180
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#37590611000001109	2787219
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#38868911000001109	2705983
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#39206811000001108	2721770
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#41731611000001108	3204272
http://snomed.info/sct#42356611000001104	http://snomed.info/sct#42623011000001108	3231448
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#42356211000001101	3144849
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#64411000001103	337699
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#64411000001103	879439
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#80311000001100	338027
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#80311000001100	886312
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#215811000001108	341728
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#215811000001108	807330
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#254411000001103	342888
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#254411000001103	822700
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#340711000001106	345212
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#340711000001106	861847
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#385811000001100	346700
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#385811000001100	868890
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#536711000001108	349544
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#536711000001108	873939
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#546111000001106	349612
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#546111000001106	874332
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#584711000001107	349930
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#584711000001107	876177
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#638011000001101	350322
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#638011000001101	879095
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#863411000001100	358203
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#863411000001100	888384
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#3753411000001102	392610
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#3753411000001102	868493
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#5385211000001100	406563
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#5385211000001100	874015
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#5617211000001100	408571
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#5617211000001100	874940
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#5617411000001101	408573
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#5617411000001101	874941
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#9377211000001109	445373
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#9377211000001109	891283
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#9559411000001103	448512
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#9559411000001103	891874
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#10300811000001104	456129
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#10300811000001104	765479
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#10686911000001101	459823
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#10686911000001101	766691
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#10820511000001105	461269
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#10820511000001105	767129
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#11014711000001107	463291
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#11014711000001107	767809
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#11552511000001104	468723
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#11552511000001104	769864
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#13926011000001108	495608
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#13926011000001108	777451
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#14332711000001102	499539
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#14332711000001102	779193
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#15112711000001105	506966
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#15112711000001105	782504
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#16512211000001108	521094
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#16512211000001108	787931
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#17947811000001105	534571
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#17947811000001105	793791
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#18494311000001108	539540
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#18494311000001108	795931
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#19510711000001108	549011
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#19510711000001108	799967
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#19967111000001100	552858
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#19967111000001100	801423
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#21824711000001103	570075
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#21824711000001103	808178
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#30066711000001106	646386
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#30066711000001106	844000
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#32556611000001103	669673
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#32556611000001103	855600
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#37124611000001102	711176
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#37590211000001107	2720720
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#38868511000001102	2635185
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#39206111000001101	2777523
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#41730811000001104	3248524
http://snomed.info/sct#42356211000001101	http://snomed.info/sct#44123611000001105	3305364
http://snomed.info/sct#36022211000001101	http://snomed.info/sct#36022211000001101	701027
http://snomed.info/sct#36022211000001101	http://snomed.info/sct#9832811000001108	452162
http://snomed.info/sct#36022211000001101	http://snomed.info/sct#9832811000001108	892835
http://snomed.info/sct#36022311000001109	http://snomed.info/sct#36022311000001109	701028
http://snomed.info/sct#36022311000001109	http://snomed.info/sct#4370611000001108	397959
http://snomed.info/sct#36022311000001109	http://snomed.info/sct#4370611000001108	870555
http://snomed.info/sct#36022311000001109	http://snomed.info/sct#11144411000001102	464638
http://snomed.info/sct#36022311000001109	http://snomed.info/sct#11144411000001102	768349
http://snomed.info/sct#36022311000001109	http://snomed.info/sct#11535811000001107	468567
http://snomed.info/sct#36022311000001109	http://snomed.info/sct#11535811000001107	769814
http://snomed.info/sct#36022311000001109	http://snomed.info/sct#15028911000001107	506208
http://snomed.info/sct#36022311000001109	http://snomed.info/sct#15028911000001107	782145
http://snomed.info/sct#36022311000001109	http://snomed.info/sct#31685111000001103	661428
http://snomed.info/sct#36022311000001109	http://snomed.info/sct#31685111000001103	851377
http://snomed.info/sct#36022311000001109	http://snomed.info/sct#34754811000001102	689856
http://snomed.info/sct#36022311000001109	http://snomed.info/sct#34754811000001102	864551
http://snomed.info/sct#36022311000001109	http://snomed.info/sct#35775411000001106	698799
http://snomed.info/sct#36022311000001109	http://snomed.info/sct#35775411000001106	867871
http://snomed.info/sct#36022311000001109	http://snomed.info/sct#42780311000001103	3223394
http://snomed.info/sct#36022311000001109	http://snomed.info/sct#43156811000001101	3220789
http://snomed.info/sct#42354611000001108	http://snomed.info/sct#42354611000001108	3144552
http://snomed.info/sct#42354611000001108	http://snomed.info/sct#217611000001102	341747
http://snomed.info/sct#42354611000001108	http://snomed.info/sct#217611000001102	807920
http://snomed.info/sct#42354611000001108	http://snomed.info/sct#5432011000001100	406991
http://snomed.info/sct#42354611000001108	http://snomed.info/sct#5432011000001100	874228
http://snomed.info/sct#42354611000001108	http://snomed.info/sct#5491511000001109	407365
http://snomed.info/sct#42354611000001108	http://snomed.info/sct#5491511000001109	874415
http://snomed.info/sct#42354611000001108	http://snomed.info/sct#5604611000001106	408457
http://snomed.info/sct#42354611000001108	http://snomed.info/sct#5604611000001106	874901
http://snomed.info/sct#42354611000001108	http://snomed.info/sct#9480911000001104	447104
http://snomed.info/sct#42354611000001108	http://snomed.info/sct#9480911000001104	891625
http://snomed.info/sct#42354611000001108	http://snomed.info/sct#9846411000001108	452252
http://snomed.info/sct#42354611000001108	http://snomed.info/sct#9846411000001108	892864
http://snomed.info/sct#42354611000001108	http://snomed.info/sct#9869711000001104	452416
http://snomed.info/sct#42354611000001108	http://snomed.info/sct#9869711000001104	892914
http://snomed.info/sct#42354611000001108	http://snomed.info/sct#9889711000001101	452569
http://snomed.info/sct#42354611000001108	http://snomed.info/sct#9889711000001101	892943
http://snomed.info/sct#42354611000001108	http://snomed.info/sct#9890111000001108	452573
http://snomed.info/sct#42354611000001108	http://snomed.info/sct#9890111000001108	892945
http://snomed.info/sct#42354611000001108	http://snomed.info/sct#9905011000001108	452735
http://snomed.info/sct#42354611000001108	http://snomed.info/sct#9905011000001108	892961
http://snomed.info/sct#42354611000001108	http://snomed.info/sct#9905511000001100	452744
http://snomed.info/sct#42354611000001108	http://snomed.info/sct#9905511000001100	892963
http://snomed.info/sct#42354611000001108	http://snomed.info/sct#9908311000001102	452777
http://snomed.info/sct#42354611000001108	http://snomed.info/sct#9908311000001102	892969
http://snomed.info/sct#42354611000001108	http://snomed.info/sct#9991011000001109	453578
http://snomed.info/sct#42354611000001108	http://snomed.info/sct#9991011000001109	893367
http://snomed.info/sct#42354611000001108	http://snomed.info/sct#10131811000001109	454792
http://snomed.info/sct#42354611000001108	http://snomed.info/sct#10131811000001109	765036
http://snomed.info/sct#42354611000001108	http://snomed.info/sct#10289311000001106	456014
http://snomed.info/sct#42354611000001108	http://snomed.info/sct#10289311000001106	765422
http://snomed.info/sct#42354611000001108	http://snomed.info/sct#10302811000001103	456149
http://snomed.info/sct#42354611000001108	http://snomed.info/sct#10302811000001103	765490
http://snomed.info/sct#42354611000001108	http://snomed.info/sct#10436311000001107	457483
http://snomed.info/sct#42354611000001108	http://snomed.info/sct#10436311000001107	765934
http://snomed.info/sct#42354611000001108	http://snomed.info/sct#10439411000001107	457513
http://snomed.info/sct#42354611000001108	http://snomed.info/sct#10439411000001107	765948
http://snomed.info/sct#42354611000001108	http://snomed.info/sct#10567011000001107	458786
http://snomed.info/sct#42354611000001108	http://snomed.info/sct#10567011000001107	766411
http://snomed.info/sct#42354611000001108	http://snomed.info/sct#11016711000001103	463314
